id_jeu,titre_jeu,References,auteurs,date_parution_debut,date_parution_fin,information_date,version,nombre_joueurs,age_min,mots_cles,num_boite,localisation_cnj,mecanisme1,mecanisme2,mecanisme3,collection_origine,etat,code_barre
5448.0,Libertin'Art,Til Tan Co (éditeur) / ,,2001.0,,Boite,,2-6,,"Sexe, Arts",1081.0,Amour,,,,,,
3848.0,Boggle (Pk),W.L.M. Clark Inc (éditeur),,1990.0,,,,1-8,,"Lettres, Mots",1081.0,Cl Lettres Pb 2 Expo,,,,,,
621.0,Nomeny,LUDODELIRE(Editeur) / ,"TRIGAUX Pascal, MATHIEU Gérard, DELFANTI Gérard (Auteur) / TRIGAUX Pascal (illustration)",1996.0,,,,2-6,12,"Grattage, Lettres",1082.0,Cl Lettres 3 Expo,,,,,,
5997.0,Phantasms (Grand V),LUDODELIRE(Editeur) / ,"SCARON Roland PARCABE Franck (auteur) / TARDI, MATHIEU (Dessinateur) /",1991.0,,Boite,,,10,Sexe,1082.0,Amour,,,,,,
5354.0,Kama Sutra,JEUX PAUL ROBRAIS / ,ROBRAIS Paul (auteur) / MAURICE A. (illustration) /,1989.0,,,,2,,Sexe,1082.0,Amour,,,,,,
7093.0,Zakhia (Le),JEUX PAUL ROBRAIS / ,ROBRAIS Paul (auteur) / MAURICE A. (illustration) /,1982.0,,,,2-4,,,1082.0,Cl Lettres 2,,,,,,
378.0,Jenga Casino,NR,,2000.0,,Boite,,2 ou plus,,Jeux D'Argent,1082.0,Abstrait Autres,,,,,,
4736.0,Enigmo (Nathan),MATAGOT (éditions du)(Editeur - Distributeur) / ,ANDRE Marc (auteur) / POMMAZ Ismaël (illustrateur),1997.0,,Boite,,2-5,14,"Lettres, Mots",1084.0,Cl Lettres 3 Expo,,,,,,
5901.0,P Comme...,ALDERAC INTERTAINMENT GROUP,MOYERSOEN Frédéric (auteur) / HUNTER Llyin (illustrarice) / KAEWSUK Yutthapong (illustrateur) / KIM MuYoung (illustrateur),1991.0,,Boite,,2-4,12,,1084.0,Lettres - Mots 3,,,,,,
4723.0,Ene Mene... Müll,LE JOUEUR(Editeur - Distributeur) / ,BESANÇON Guillaume (auteur) / DA SILVA Maëva (illustratrice) / DESCAMPS Christine (illustratrice),1982.0,,Boite,,2-4,10,"Ecologie / Environnement, Poubelles, Vie Pratique, Ville / Village",1083.0,Vie Quotidienne 3,,,,,,
6114.0,Premier Au Grenier (Le),GIGAMIC(Editeur) / ,PACHERIE Francis(Auteur) / AGENCE BRAVO (illustrations),1982.0,,Boite,,2-4,7,Maison,1083.0,Vie Quotidienne 3,,,,,,
7355.0,California,JEUX MICHEL / ,DEVOS Stéphane P.R.() /,2006.0,,Boite,,2-5,8,Vq Maison Travaux Rénovation,1083.0,Vie Quotidienne 3,,,,,,
5325.0,Jules La Bascule,MB France(Editeur - Distributeur) / ,KEIFER Jim (Auteur) / ALEXANDER Paul (illustrateur),2002.0,,Copyright,,2-4,10,"Metiers, Peintres (En Bâtiment)",1083.0,Vie Quotidienne 3,,,,,,
4590.0,Docteur Maboul (1999),MB France(Editeur - Distributeur) / ,KEIFER Jim (Auteur) / ALEXANDER Paul (illustrateur),1999.0,,Boite,,2-4,10,"Docteur, Medecine Métier Chirurgien",1083.0,Vie Quotidienne 3,,,,,,
9506.0,Neurone,GOLIATH / ,KOHNER Michael() /,1990.0,,Estimation,,3-8,5,"Ambiance,Connaissance",1083.0,Lettres 3,,,,,,
6094.0,Jouraki ?,FANTASY FLIGHT GAMES(Editeur - Distributeur) / Edge Entertainment(Editeur - Distributeur) / UBIK(Distributeur) / ,Kevin WILSON\'S(Auteur) /,2013.0,,Boite,,,12,,1084.0,,,,,,,
6520.0,Speedybag,Argentum Verlag(Editeur - Distributeur) / ,Dennis Lohausen(Illustration - graphisme) / Arve D. Fühler(Auteur) /,2006.0,,Acquisition France,,2-4,10,,1085.0,Ambiance 3,,,,,,
7254.0,Kama Sutra (Deluxe Pack),SCHMIDT Spiele GmbH(Editeur - Distributeur) / PLAYMOBIL(Editeur - Distributeur) / ,KNIZIA Reiner(Auteur) /,2008.0,,Boite,,2,4,,1084.0,Amour,,,,,,
6836.0,Tremingo,HANS IM GLUCK(Editeur) / ,CASASOLA MERKLE Marcel André(Auteur) /,1993.0,,Boite,,2 ou plus,,,1085.0,Cl Lettres 2,,,,,,
4588.0,Docteur Maboul (1978),TILSIT éditions / ,MILLER Terry (auteur),1978.0,,Boite,,2-4,13,"Docteur, Medecine, Adresse Habileté",1084.0,Vie Quotidienne 3,,,,,,
3335.0,"Le 18, La Guerre Du Feu",PLAY BAC / ,GUYOT Elisabeth() / FAUVELLE Mikael() / BLAVOEL Xavier() /,1985.0,,Estimation,,2-8,,,1084.0,Vie Quotidienne 3,,,,,,
5582.0,Mark (Mais Alors Recyclons Les Klaxons),CAPIEPA(Editeur) / WALT DISNEY PRODUCTIONS(Licence) / ,,1997.0,,Boite,,2-4,,"Ecologie / Environnement, Poubelles",1084.0,Vie Quotidienne 3,,,,,,
5779.0,Monstro Folies,JUMBO - Hausemann & Hötte / ,Jouets Educatifs Universels() /,2004.0,,Boite,,2-4,10,"Monstres, Pâte À Modeler",1084.0,Fantastique 1,,,,,,
9478.0,Sdf Le Jeu,CABAJOU / EON PRODUCTIONS LIMITED / ,PILOU Co() /,1997.0,,Boite,,2-6,8,Vq Destins Métiers Chomage,1084.0,Vie Quotidienne 6,,,,,,
5538.0,Mag'Nus Et La Piece D'Or,GRAND V(Editeur) / Lucasfilm Ltd(Licence) / ,BABY Philippe(Auteur) /,1998.0,,Boite,,2-4,8,"Fantastique, Labyrinthe, Magie / Magicien",1085.0,Fantastique 1,,,,,,
6271.0,Riese Grobian - Un Géant Rustre,JUMBO International / ,,1989.0,,Boite,,2-4,,"Fantastique, Ogres Coopération",1085.0,Fantastique 2,,,,,,
4400.0,Crypte De La Creature (La),KOSMOS(Editeur - Distributeur) / ,KNIZIA Reiner(Auteur) / VOHWINKEL Franz(Illustration - graphisme) /,2004.0,,Boite,,2-7,10,"Fantastique, Monstres",1085.0,Fantastique 2,,,,,,
6859.0,Tricky Trixy,IELLO(Editeur - Distributeur) / ,BENOIT VOGT(Auteur) / LOIC MUZY(Illustration - graphisme) /,1994.0,,,,2-4,14,Fantastique Magie Sorciers Sorcieres,1085.0,Fantastique 2,,,,,,
4817.0,Fantomes (Schmidt),Jolly Games(Licence) / CHESSEX STOCK(Editeur - Distributeur) / ,Fantasy Flight Games,1985.0,,,,2,14,"Fantastique, Fantomes",1085.0,Fantastique 3,,,,,,
6021.0,Pictionary Junior (Pk) 1989,IELLO(Editeur - Distributeur) / CZECH GAMES EDITION(Editeur - Distributeur) / ,CHVATIL Vlaada (auteur) / RADIM Pech (illustrateur) / VAVRON Milan (illustrateur),1989.0,,Boite,,3-8,12,"Ambiance, Dessin",1088.0,Ambiance 2,,,,,,
6022.0,Pictionary Junior (Pk) 1994,MB Jeux(Marque) / GAMES WORKSHOP(Licence) / MB France(Marque) / Hasbro International Inc(Editeur - Distributeur) / ,"BAKER Stephen (Auteur) / BURNS Jim , CHAUHAN Manhar, SQUE David (Illustration - graphisme) /",1994.0,,Boite,,3-8,10,"Ambiance, Dessin",1088.0,Ambiance 2,,,,,,
6020.0,Pictionary Junior (Mb)96,GAMES WORKSHOP(Editeur) / CITADEL(Editeur) / ,"CHAMBERS Andy, JOHNSON Jervis, PRIESTLEY Rick, THORPE Gavin (auteur) / BLANCHE John (illustration)",1996.0,,Boite,,,12,"Ambiance, Dessin",1088.0,Ambiance 2,,,,,,
6016.0,Pictionary En Famille 92,GAMES WORKSHOP(Editeur) / ,"PRIESTLEY Rick, CHAMBERS Andy, THORPE Gavin (auteur) / GALLAGHER David, BLANCHE John, ENGLAND Wayne, HANLEY Des, HODGSON Neil, HYNES Toby, SMITH Paul, WIGLEY John (illustration)",1992.0,,Boite,,3-16,8,"Ambiance, Dessin",1088.0,Ambiance 2,,,,,,
5694.0,Mimons Ensemble,DAMBRON(Editeur) / ,DAMBRON Roger(Auteur) /,2001.0,,Boite,,3 ou plus,,"Ambiance, Mime",1088.0,Ambiance 3,,,,,,
,Pictionary (Pk Bte Noire 1988),DAMBRON(Editeur) / ,DAMBRON Roger(Auteur) /,1988.0,,Boite Française,,3-16,,Ambiance Dessin Deviner,1088.0,,,,,,,
6019.0,Pictionary En Famille,Knickerbocker / ,,1997.0,,Boite,,4-16,,"Ambiance, Dessin",1086.0,Ambiance 2,,,,,,
7918.0,Pictionary (First Edition),Parker Brothers Inc.,,1985.0,,Boite,,3-16,,Ambiance Deviner Dessin,1086.0,Ambiance 2,,,,,,
3332.0,126 Dag A Dag (Les),Imprenta Bofill (imprimeur),,1977.0,,Boite,,2-8,,"Ambiance, Gages",1086.0,Ambiance 2,,,,,,
3910.0,Bricole Pas Frankie,MIRO COMPANY(Editeur - Distributeur) / ,,1996.0,,,,2-4,,"Bricolage, Fantastique, Frankenstein, Mécanisme, Monstres",1086.0,Fantastique 1,,,,,,
645.0,Optimots (Mb),GAMES WORKSHOP(Editeur) / ,"JOHNSON Jervis (Auteur) / GALLAGHER Dave, ENGLAND Wayne (illustration)",1984.0,,,,2-4,,,1086.0,Cl Lettres 3 Expo,Affrontement,Déplacement / exploration,Lancers de dés,,,
3522.0,Amnesia,GAMES WORKSHOP(Editeur - Distributeur) / ,"HALLIWELL Richard, JOHNSON Jervis (Auteur) / FANGORN, ENGLAND Wayne, GALLAGHER David, WRIGHT Richard, BONNER Paul, GIBBONS Mark, GOODWIN Jes, GREEN Paul, HARROD Gary, HOUGH Tony, TAPPIN Steven, WALKER Kevin, WRIGHT Richard (illustration)",1990.0,,,,3-8,,"Ambiance, Deviner, Personnages Celebres",1089.0,Ambiance 1,,,,,,
4388.0,Croq' Images,GAMES WORKSHOP(Editeur - Distributeur) / ,,1988.0,,Boite,,,,"Ambiance, Dessin",1087.0,Ambiance 2,,,,,,
6906.0,Twister 99,Games Workshop Ltd. /,"GASCOIGNE Marc, JOHNSON Jervis (Auteurs) / ANDREWS Dave, DIXON Colin, EWINS Brett, KNIFTON Pete, MORRISON Aly (Illustrateurs)",1999.0,,Boite,,2- ou plus,14,,1089.0,Ambiance 4,,,,,,
4756.0,Et Si On Faisait Le Singe,Games Workshop Ltd. /,"JOHNSON Jervis (Auteur) / ENGLAND Wayne, GALLAGHER David, WRIGHT Richard (Illustrateurs)",1994.0,,Boite,,2-4,12,"Ambiance, Animaux, Mime",1087.0,Ambiance 3,,,,,,
5691.0,Mim'Hic,DESCARTES (jeux)(Editeur - Distributeur) / Future Pastimes(Licence) / Avalon Hill game company(Licence) / ,HAMBLEN Richard(Auteur) / PEULVAST Christophe(Illustration - graphisme) / LAMY Fabrice(Dessinateur) / VATINE Olivier(Illustration - graphisme) / UHL Mick(Auteur) / Franck HERBERT(Idée) /,1990.0,,Boite,,,14,"Ambiance, Mime",1089.0,Ambiance 3,,,,,,
6780.0,Toru,DESCARTES (jeux)(Editeur - Distributeur) / Future Pastimes(Licence) / Avalon Hill game company(Licence) / ,HAMBLEN Richard(Auteur) / PEULVAST Christophe(Illustration - graphisme) / LAMY Fabrice(Dessinateur) / VATINE Olivier(Illustration - graphisme) / UHL Mick(Auteur) / Franck HERBERT(Idée) /,2005.0,,Boite,,3-5,14,Dragons,1089.0,Ambiance 3,,,,,,
6704.0,Tic Tac Boum Junior,A C P l'Education Routière / ,,2000.0,,Boite,,2-12,,,1089.0,Ambiance 4,,,,,,
,Twister (2011),SPOT GAMES (Editeur) / ,MONNET Gilles (Auteur) /,2011.0,,Copyright,,,15,,1089.0,,,,,,,
556.0,Miramis,Scotch (éditeur) /,"LACROIX & LEBEAU, DUPUY R. L. (auteur) / BERTRAND R. (illustration)",1988.0,1990.0,"Estimation, 1986 Édition À Compte D'Auteur Jeux Mo",,2-4,,,1090.0,Cl Lettres 1,,,,,,
387.0,Mots (Jeu De),Coeurs Vaillants (éditeur),R. L. Maire (auteur),1976.0,,Estimation,,2-4,,Vocabulaire,1086.0,Cl Lettres 2,,,,,,
4498.0,Dessinez C'Est Gagne (Gris),Collège Saint-Joseph de Bain-de-Bretagne (éditeur),Classe 3A ST JO BAIN (auteur collectif),1989.0,,Boite,,,,,1086.0,"Tele, Radio, Media 3",,,,,,
4462.0,Decrypto,PIXI COLLECTION MUSEE / ,ALLARD Jean-Baptiste Henry (auteur d'origine),1974.0,,Bgg,,2,,Mots,1063.0,Cl Lettres 3 Expo,,,,,,
801.0,Red Seven,TOMY(Editeur) / ,,1980.0,,,,2-4,6,"Cartes, Lettres, Mots",1058.0,Cl Lettres 3 Expo,,,,,,
,Match - Le Jeu De Michel Platini,MIRO / ,,1978.0,,,,,10,,1087.0,,,,,,,
,Kaleidos Limited Edition,JUMBO International(Editeur) / ,,2009.0,,,,,,,1087.0,,,,,,,
5350.0,Kabuki,SAGA(Editeur) / ,,1980.0,,Bgg,,,,"Ambiance, Deguisements, Mime",1087.0,Ambiance 2,,,,,,
6901.0,Tutti Idee,Heye (éditeur) ,,1980.0,,Estimation,,,,,1087.0,Ambiance 2,,,,,,
5352.0,Kaleidos Game,DUJARDIN International / ,,1995.0,,Boite,,2 ou plus,,"Mots, Vocabulaire, Ambiance",1087.0,Ambiance 4,,,,,,
5353.0,Kaleidos Junior,DESCARTES (jeux)(Editeur) / ,"WEISMAN Jordan K., BABCOCK L. Ross (auteur) / LAUBENSTEIN Jeff, GUTIERREZ Alan, NELSON Jim, GEIER Earl (illustration)",1998.0,,Boite,,2 ou plus,14,"Mots, Vocabulaire",1087.0,Chiffres Et Lettres,,,,,,
3618.0,Atmosfear 4 (Elisabeth Batory),MB France(Marque) / Hasbro International Inc(Editeur - Distributeur) / ,,1993.0,,Boite,,2-6,,"Cassette Vidéo, Fantastique, Horreur, Vampires",1073.0,Fantastique 2,,,,,,
,Zombies!!! (Seconde Édition),ASMODEE(Editeur - Distributeur) / ,YAKOVENKO Pierric(Auteur) / Thomas VUARCHEX(Auteur) /,2006.0,,Boite,,2-6,7,"Fantastique, Horreur",1073.0,Fantastique Pb 1,,,,,,
6772.0,Topword,GDW (éditeur),MILLER Marc W. (auteur),1996.0,,Copyright,,2-4,,,1063.0,Cl Lettres 1,,,,,,
,Mimomirko,Filosofia (éditeur),ROSENBERG Uwe (auteur) / LOHAUSEN Dennis (illustration),2010.0,,Estimation,,2-8,12,,1090.0,,,,,,,
368.0,Intellude (Boite Rouge),Queen Games (éditeur),HENN Dirk (auteur),1989.0,,,,,8,"Lettres, Mots, Vocabulaire",1063.0,Cl Lettres 3 Expo,,,,,,
694.0,Perds Pas La Boule (Gayplay),CRANIUM / ,,1983.0,,Boite,,1-4,8,"Mots, Vocabulaire",1063.0,Cl Lettres 1,,,,,,
693.0,Perds Pas La Boule (Duj),PIATNIK(Editeur - Distributeur) / ,"DRAXLER Élisabeth, POTERANSKI Katharina, STREHL Herta, TRAUSMUTH Sonia (auteur) / BAYER Robert (illustration)",1991.0,,Boite,,1-4,4,"Mots, Vocabulaire",1063.0,Cl Lettres 1,,,,,,
1103.0,Verso Croises,MB Jeux(Marque) / Hasbro France(Editeur - Distributeur) / PICTIONARY Inc.(Licence) / ,ANGEL Rob(Auteur) /,2001.0,,,,1-4,,"Lettres, Mots, Mots Croises",1090.0,Cl Lettres 4,,,,,,
445.0,Kwip,UNIVERSITY GAMES(Editeur - Distributeur) / ,,1970.0,,Estimation,,,8,"Lettres, Mots",1090.0,Cl Lettres 3 Expo,,,,,,
6272.0,Rigolofolie,JUMBO International(Editeur) / ,,1990.0,,Boite,,4-8,,"Ambiance, Gages",1091.0,Ambiance 4,,,,,,
4410.0,D-Code,REPOS PRODUCTION(Editeur) / R & R Games Inc(Licence) / ,PETER SARRETT(Auteur) / LES BELGES A SOMBREROS(Auteur collectif) /,1980.0,,,,,12,Mots,1091.0,Cl Lettres 1,,,,,,
2725.0,Rsvp (Boite Rouge),Milton Bradley Company / ,,1970.0,,Copyright,,2-2 en équipes,8,Lettres Mots Croisés,1091.0,004 Lettres,,,,,,
869.0,Score,Fernand NATHAN(Editeur - Distributeur) / ,Michel De DECKER(Collaboration) / André CASTELOT(Développement) /,1970.0,,Estimation,,,10,,1091.0,Cl Lettres 1,,,,,,
400.0,Robert (Jeu Du),Éditions du Pont Neuf / ,,1982.0,,,,2-4,10,"Lettres, Mots",1091.0,Cl Lettres 1,,,,,,
10518.0,2000 Questions Avec Un Billard,WEST END GAMES(Editeur) / WELT DER SPIELE (Editeur),Paul Murphy (Auteur) / BALDARI Rosaria (illustratrice) / CRANE Stephen (illustrateur) / KRAMER Suasan (illustratrice) / MICCO Teri (illustrateur) / SKUTSCH Carl (illustrateur),1977.0,,,,,12,,1091.0,Lettres 4,,,,,,
813.0,Revolution Francaise,WEST END GAMES(Editeur) / ,CORLESS Peter(Auteur) / CAHILL bernardette G. (illustratrice) / CRANE Stephen (illustrateur) / EVANS Jacqueline (illustratrice) / HUNTER Cathleen (illustratrice),1995.0,,Copyright,,4-6,12,"France, Histoire, Revolution",1091.0,Univ France 3,,,,,,
,Roue Breizh,IELLO(Editeur - Distributeur) / CZECH GAMES EDITION(Editeur) / ,"Vlaada CHVATIL(Auteur) / Radim \""Finder\"" PECH(Illustration - graphisme) /",2010.0,,Copyright,,2-6,10,,1093.0,,,,,,,
394.0,Mots Croises (Jeu Des) (Jeu),EVIL POLISH BROTHERS(Editeur) / ,NIECIKOWSKI EDWARD(Auteur) / NIECIKOWSKI DAVID M.(Auteur) / GUTIERREZ ALAN(Illustration - graphisme) / LOCHERT MARTHA(Photographe) /,1967.0,,Estimation,,2-4,10,"Lettres, Mots",1093.0,Cl Lettres 1,,,,,,
4220.0,Coffret De Jeux De Mots,DREI MAGIER SPIELE(Editeur) / ,RUTTINGER Johann(Auteur) / KAPPLER Kathi(Auteur) / VOGT Rolf(Auteur) /,1973.0,,Boite,,2-6,8,"Lettres, Mots, Multijeux",1093.0,G Multijeux,,,,,,
647.0,Option,YSTARI Games(Editeur - Distributeur) / ,ORNELLA Emanuele(Auteur) / Mattia MENTASTRO(Illustration - graphisme) /,1984.0,,Boite,,2-4,10,"Lettres, Mots",1093.0,Cl Lettres 1,,,,,,
10597.0,Baron,RACKHAM(Editeur - Distributeur) / ,Karl KOPINSKI(Auteur) /,2006.0,,Boite,,2-5,14,,1093.0,,,,,,,
6657.0,Targui,Conseil Général du Loiret / ,,1988.0,,Bgg,,2-4,12,"Plateau Modulable, Moyen Orient Désert Touareg",1093.0,Moyen Orient,,,,,,
4000.0,Caravane (Ravensburger),SELENE / ,"MAZELIER Bertrand, GAUTHIER Christophe, DUBAC Christophe (auteur) /",1990.0,,Boite,,3-5,12,"Animaux, Chameaux, Courses, Desert, Moyen Orient",1093.0,Moyen Orient,,,,,,
3776.0,Bazaar (Schmidt),BRAUNKHOL VELAG,KOHL Jürgen (auteur),1986.0,,Bgg,,2-6,,,1094.0,Moyen Orient,,,,,,
7642.0,Thief Of Baghdad (The),MAC Spiele / ,MACAL Heinrich (auteur) /,2006.0,,Boite,,2-4,,Voleurs Moyen Orient Bagdad,1095.0,Moyen Orient,,,,,,
199.0,Euroland (Dujardin),SPOT GAMES(Editeur) / NUTZ GAMES(Licence) / ,"HIRSCHFELD Yves, MONNET Gilles (auteur)",2001.0,,,,2-4,,"Connaissances, Euro (Monnaie), Europe, Voyage",1094.0,Connaissance 2,,,,,,
4489.0,Dernier Mot (Le) Blanche,MGM / ,TABET Nabil J. (auteur) /,1983.0,,,,2-6,,"Jammot Armand, Lettres, Mots, Television (Jeu)",1093.0,,,,,,,
7013.0,Vrai Ou Faux (Visuel Nature),ASMODEE(Editeur - Distributeur) / ,BENOIT Bertrand(Illustration - graphisme) / LAMONT Gordon(Auteur) / LAMONT Fraser(Auteur) / Stephane GANTIEZ(Illustration - graphisme) /,1990.0,,Estimation,,1-2,10,,1093.0,Connaissance 1,,,,,,
4252.0,Comedia,MIRO COMPANY / ,,1991.0,,Boite,,4-7,,"Ambiance, Improvisation",1095.0,Com/Imaginaire,,,,,,
4257.0,Compatibility,INCONNU(Editeur - Distributeur) / ,,1996.0,,Boite,,3-6,,Jeu Psy,1095.0,Psy,,,,,,
391.0,Incollables (Le Jeu Des),Fernand NATHAN(Editeur - Distributeur) / ,G. Malabre(Auteur) /,1998.0,,Boite,,2-6,8,Connaissances,1095.0,Connaissance 2,,,,,,
7687.0,A Dos De Chameau (Karawane),ORLY JOUET(Editeur) / DARGAUD - Jeux Dargaud(Licence) / ,MORRIS (d'après) /,2008.0,,Boite,,2-4,,Désert Caravane Oasis Animaux Chameaux,1095.0,Moyen Orient,,,,,,
5452.0,Life Style,TILSIT éditions / ,,1989.0,,Boite,,3-6,9,Jeu Psy,1096.0,Psy,,,,,,
,Francophile (Francolopy),TILSIT éditions / ,GIL Georges (auteur) /,1980.0,,Estimation,,2-36,10,,1096.0,,,,,,,
3575.0,Aristo,PIATNIK / ,"KNIZIA Reiner (auteur), VOHWINKEL Franz (illustration) /",1990.0,,Boite,,3-8,10,"France, Histoire, Louis Xiv, Royaute",1096.0,Expo Cnj,,,,,,
5689.0,Millionnaire (Le)(Nathan),MB Jeux(Marque) / Hasbro France(Editeur - Distributeur) / Hasbro International Inc(Editeur - Distributeur) / ,,1974.0,,Boite,,2-6,8,"Actions, Argent, Casino, Economie, Pmu",1096.0,Vie Quotidienne 5,,,,,,
5780.0,Monte Carlo Gamble,MB Jeux / ,,1989.0,,,,2-4,10,Casino,1096.0,Vie Quotidienne 5,,,,,,
4520.0,Diable (Le) (Idéal),G.I JEUX / Publi Lux / Chapnac / ,,1970.0,,Boite,,2- en équipes,7,"Lettres, Mots",1096.0,,,,,,,
799.0,Rebus (Les),GAUMONT / LA GENERALE MULTIMEDIA / ATERNA LICENSING / ,,1975.0,,Estimation,,,8,"Dessin, Mots, Rebus",,Cl À Ranger,,,,,,
4532.0,Diamino Duo,Dino De Laurentiis Corporation / Ideal Toy Corporation / ARXON / ,,1990.0,,Estimation,,1-8,7,"Lettres, Mots",1097.0,Cl Lettres 1,,,,,,
4531.0,Diamino Compétition (Gay Play),GRAND V / GAUMONT / ,,1965.0,,Estimation,,,8,"Lettres, Mots",1097.0,Cl Lettres 1,,,,,,
6644.0,Takemo,TACTIC FRANCE (Editeur - Distributeur) / Paramount Pictures (Licence) / M6 Interactions (Editeur) / Hergé (Licence),Pascal BERNARD(Auteur) / Antoine RIOT(Illustration - graphisme) /,1989.0,,Boite,,2-2 en équipes,8,,1097.0,Cl Lettres 1,,,,,,
4185.0,La Clé (Version 1954),MATTEL / Optreve / ,,1954.0,,Boite,,2-4,13,,1097.0,Cl Lettres 1,,,,,,
3752.0,Bataille De Mots Croises,HABOURDIN International / Western Publishing Company / ,,1978.0,,Boite,,2,,,1097.0,Cl Lettres 1,,,,,,
,La Clé (Version 1970),MIRO COMPANY(Editeur - Distributeur) / DC Comics Inc(Licence) / ,,1970.0,,Estimation,,2-4,8,,1097.0,,,,,,,
4530.0,Diamino Chinois,DESCARTES (jeux)(Editeur - Distributeur) / ,LOFFRE I. (Auteur) / RICARD F.G. (Auteur) / RICARD F.G. (illustration),1973.0,,,,2-4,14,,1098.0,Cl Lettres 1,,,,,,
4917.0,France En Questions (La),FUN CONNECTION / ,,1987.0,,Boite,,2-6,12,"Connaissances, France",1097.0,Univ France 1,,,,,,
,La France - Grand Jeu Éléctrique,TILSIT éditions / ,GIL Georges (auteur) /,1973.0,,Copyright,,,8,,1098.0,,,,,,,
4461.0,Decouvrons Paris,SCHMIDT France / Fun Radio / ,,1992.0,,,,2-6,15,"Connaissances, France, Monuments, Paris (Ville)",1098.0,Univ France 2,,,,,,
250.0,Georami,FILOSOFIA Editions / ,HARTWIG Karsten (auteur) / LEYSENNE Mathieu (illustration),1977.0,,Boite,,,12,"Geographie, France",1098.0,,,,,,,
4505.0,Destination France (A Travers La France),JEUX NATHAN(Editeur) / ,BELLET Pierre(Auteur) / THONIEL Pascal(Auteur) /,1988.0,,,,2-6,8,"Connaissances, France, Geographie",1098.0,Univ France 2,,,,,,
7260.0,Forceurope,JEUX NATHAN / ,,2005.0,,,,2-6,,Europe Politique Elections,1098.0,Société 1,,,,,,
4258.0,Composio,Kenner Parker France / Tonka Corporation / ,,2002.0,,,,2-4,12,"Lettres, Mots",1098.0,Cl Lettres 1,,,,,,
4380.0,Crisis,KEMOZAKO entertainment / ,PIRRONE Jean-François (auteur) /,1992.0,,Boite Mais Documents De 1991 À 1996 Dedans,,2-4,8,Société Destins,1099.0,Vie Quotidienne 6,,,,,,
7258.0,Questio Pays De Savoie,TACTIC FRANCE(Editeur - Distributeur) / ,,1993.0,,Boite,,2-6- en équipes,6,"France Savoie, Connaissance Qr",1099.0,Univ France,,,,,,
675.0,Paris !,MATTEL / JEUX SPEAR / Michael Kohner Corporation / ,MAIR David() /,1991.0,,,,2-12,8,,1099.0,Univ France 2,,,,,,
5289.0,Cinema (Jeu Du),JEUX ANDRE HADJEZ (Editeur) / ,,1970.0,,Boite,,2-6,7,"Cinéma, Acteur, Réalisateur",1100.0,Dd Cinema - Serie Tv 4,,,,,,
6887.0,Trou Noir (Le),JEUREVE (Editeur - Distributeur) / ,,1980.0,,,,2-4,8,"Cinema, Espace, Robots, Science Fiction, Walt Disney",1099.0,Dd Cinema - Serie Tv 1,,,,,,
5193.0,James Bond 007 (Le Jeu De) Ed Luxe (Jeu),JUMBO International(Editeur - Distributeur) / ,BONTENBAL Rob (Auteur) /HAASTEREN JanVan (Illustration - graphisme) /,1965.0,,,,2-4,8,"Cinema, Espionnage, Film, James Bond Opération Tonnerre",1100.0,Dd Cinema - Serie Tv 3,,,,,,
504.0,Mallette Farwest,EDITIONS GLOUX(Editeur - Distributeur) / ,LE BOUDEC Jean François(Créateur - Designer) / CREAMIX(Réalisation Graphique) /,2000.0,,,,,10,,1099.0,G Multijeux,,,,,,
5014.0,Guerre Des Etoiles (La) (Parker 96 Vhs),DESCARTES (jeux) / EUROGAMES / ,,1996.0,,,,3-6,,"Cassette Vidéo, Cinema, Film, Star Wars",1100.0,Dd Cinema - Serie Tv 4,,,,,,
1937.0,Ewoks Save The Trees !,DESCARTES (jeux) / EUROGAMES / ,,1984.0,,Boite,,2-4,,,1100.0,Sf 8,,,,,,
3619.0,Atmosfear Les Chasseurs D'Âmes,DESCARTES (jeux) / EUROGAMES / ,,1996.0,,Boite,,3-6,,,1101.0,Fantastique 2,,,,,,
3616.0,Atmosfear 2 (Baron Samedi),DESCARTES (jeux) / EUROGAMES / ,,1992.0,,Boite,,2-6,,"Cassette Vidéo, Fantastique, Horreur",1101.0,Fantastique 2,,,,,,
9260.0,Vampire Der Nacht (Vampires De La Nuit),SCHMIDT France / ,,2010.0,,Acquisition,,2-4,12,Fantastique Vampires Adresse Aimant,1101.0,,,,,,,
5897.0,Outre Tombe (Dicke Luft In Der Gruft),DUJARDIN International / ,,2006.0,,"Boite 2004 Zoch, Acquisition France 2006",,2-6,6,"Fantastique, Vampires",1101.0,Fantastique 1,,,,,,
9494.0,Doktor Schlusselbart,NESTLE France / ,,2006.0,,Boite,,2-5,8,Animaux,1101.0,Fantastique 1,,,,,,
5778.0,Monstres Farceurs (Les),Fondation d'Entreprise de La Française des Jeux(Editeur) / ,"PARIS Christiane, STEPHAN Jean-Paul (Auteur) /",2001.0,,Boite,,2-6,12,,1101.0,Fantastique 3,,,,,,
10042.0,Turlututu,MB Jeux / Hasbro France / HIT Entertainment PLC / Hasbro International Inc / ,,2011.0,,Boite,,2-6,4,,1101.0,Carton 8,,,,,,
6706.0,Tic Tac Troll,TACTIC FRANCE / ,,2002.0,,"2000 Zoch, 2002 Acquisition France",,2-4,5,"Fantastique, Magie / Magicien",1101.0,Fantastique 1,,,,,,
